"","GEOID","STATE","NO2_LEVELS","TOTAL_ADULTS","WHITE_ALONE","BLACK_ALONE","AIAN_ALONE","ASIAN_ALONE","NHPI_ALONE","OTHER_ALONE","TWO_MORE","HisLat_TOTAL","NotHisLat_TOTAL","INCOME_GROUP","UrbanRural"
"2239",36081055300,"New York",NA,2410,725,182,55,395,4,754,295,1147,1263,"$52,000 to <$85,000","Urban"
"2240",36081055600,"New York",NA,1879,213,239,26,833,2,349,217,386,1493,"$85,000 to <$141,000","Urban"
"2241",36081055900,"New York",NA,947,239,89,19,96,0,370,134,537,410,"$52,000 to <$85,000","Urban"
"2242",36081056000,"New York",NA,1414,230,184,38,572,0,229,161,360,1054,"$85,000 to <$141,000","Urban"
"2243",36081056200,"New York",NA,1203,207,211,5,338,3,281,158,383,820,"$52,000 to <$85,000","Urban"
"2244",36081056400,"New York",NA,1276,246,212,22,325,1,243,227,383,893,"$52,000 to <$85,000","Urban"
"2245",36081057700,"New York",NA,3176,1672,111,21,105,5,918,344,1430,1746,"$52,000 to <$85,000","Urban"
"2246",36081058100,"New York",NA,2318,1343,86,21,135,0,473,260,831,1487,"$52,000 to <$85,000","Urban"
"2247",36081058300,"New York",NA,2829,1625,116,20,179,0,574,315,940,1889,"$85,000 to <$141,000","Urban"
"2248",36081058700,"New York",NA,2729,1782,65,16,226,3,415,222,676,2053,"$85,000 to <$141,000","Urban"
"2249",36081059000,"New York",NA,974,24,832,5,15,1,37,60,67,907,"$52,000 to <$85,000","Urban"
"2250",36081059100,"New York",NA,4256,2027,155,42,219,0,1301,512,1987,2269,"$52,000 to <$85,000","Urban"
"2251",36081059200,"New York",NA,1018,27,883,1,12,0,33,62,49,969,"$85,000 to <$141,000","Urban"
"2252",36081059300,"New York",NA,3414,2312,81,18,255,1,534,213,806,2608,"$52,000 to <$85,000","Urban"
"2253",36081059502,"New York",NA,2188,933,90,27,91,3,781,263,1152,1036,"$52,000 to <$85,000",NA
"2254",36081059800,"New York",NA,1454,30,1238,0,33,0,41,112,87,1367,"$85,000 to <$141,000","Urban"
"2255",36081059900,"New York",NA,1302,830,32,6,144,0,174,116,337,965,"$52,000 to <$85,000","Urban"
"2256",36081060600,"New York",NA,1090,18,948,1,21,2,31,69,65,1025,"$52,000 to <$85,000","Urban"
"2257",36081060800,"New York",NA,1236,8,1100,0,26,0,41,61,49,1187,"$85,000 to <$141,000","Urban"
"2258",36081061000,"New York",NA,1007,8,916,0,3,0,26,54,46,961,">=$141,000","Urban"
"2259",36081061900,"New York",NA,2508,1737,59,12,129,2,354,215,651,1857,"$85,000 to <$141,000","Urban"
"2260",36081062900,"New York",NA,2442,1454,75,25,80,0,535,273,934,1508,"$52,000 to <$85,000","Urban"
"2261",36081063000,"New York",NA,1339,28,1170,1,3,2,15,120,81,1258,"$85,000 to <$141,000","Urban"
"2262",36081063200,"New York",NA,1825,37,1616,7,15,0,38,112,109,1716,"$85,000 to <$141,000","Urban"
"2263",36081063500,"New York",NA,2259,1550,31,19,73,1,373,212,672,1587,"$52,000 to <$85,000","Urban"
"2264",36081064101,"New York",NA,1960,1347,34,9,175,1,230,164,458,1502,"$52,000 to <$85,000","Urban"
"2265",36081064500,"New York",NA,1702,807,39,8,546,1,147,154,342,1360,"$52,000 to <$85,000","Urban"
"2266",36081065402,"New York",NA,2,0,0,0,0,0,1,1,1,1,NA,NA
"2267",36081065703,"New York",NA,2279,1870,15,1,108,0,148,137,327,1952,"$85,000 to <$141,000","Urban"
"2268",36081065900,"New York",NA,1479,1254,1,3,103,0,64,54,118,1361,"$85,000 to <$141,000","Urban"
"2269",36081066000,"New York",NA,2863,152,2207,11,81,1,174,237,272,2591,"$85,000 to <$141,000","Urban"
"2270",36081066100,"New York",NA,1309,1102,4,0,64,0,67,72,152,1157,"$85,000 to <$141,000","Urban"
"2271",36081066900,"New York",NA,1446,1132,3,1,128,1,95,86,194,1252,"$85,000 to <$141,000","Urban"
"2272",36081068200,"New York",NA,1007,30,860,2,5,0,46,64,95,912,"$85,000 to <$141,000","Urban"
"2273",36081068300,"New York",NA,3500,431,136,37,1770,0,695,431,1238,2262,"$27,000 to <$52,000","Urban"
"2274",36081069500,"New York",NA,1992,830,31,21,706,0,197,207,415,1577,"$85,000 to <$141,000","Urban"
"2275",36081069701,"New York",NA,3597,1362,183,19,1242,0,362,429,689,2908,"$85,000 to <$141,000","Urban"
"2276",36081070300,"New York",NA,1829,848,31,5,504,0,228,213,448,1381,"$52,000 to <$85,000","Urban"
"2277",36081071303,"New York",NA,4362,2532,115,8,942,1,378,386,755,3607,"$85,000 to <$141,000","Urban"
"2278",36081071305,"New York",NA,4306,2239,231,11,1196,0,262,367,597,3709,"$85,000 to <$141,000","Urban"
"2279",36081071306,"New York",NA,5122,2295,244,23,1491,2,514,553,969,4153,"$85,000 to <$141,000","Urban"
"2280",36081071701,"New York",NA,4726,2207,165,31,1519,1,367,436,736,3990,"$52,000 to <$85,000","Urban"
"2281",36081071702,"New York",NA,4009,1352,208,34,1713,0,344,358,617,3392,"$52,000 to <$85,000","Urban"
"2282",36081071900,"New York",NA,2246,853,93,13,647,1,316,323,521,1725,"$27,000 to <$52,000","Urban"
"2283",36081072900,"New York",NA,1156,501,23,9,396,0,87,140,206,950,"$85,000 to <$141,000","Urban"
"2284",36081073700,"New York",NA,1932,1091,55,7,539,0,85,155,218,1714,"$85,000 to <$141,000","Urban"
"2285",36081073900,"New York",NA,4559,2644,129,2,1249,1,212,322,512,4047,"$85,000 to <$141,000","Urban"
"2286",36081074300,"New York",NA,3606,1809,84,20,964,6,352,371,638,2968,"$52,000 to <$85,000","Urban"
"2287",36081074500,"New York",NA,2951,1493,269,7,489,0,354,339,629,2322,"$52,000 to <$85,000","Urban"
"2288",36081075701,"New York",NA,4314,2038,158,7,1527,0,233,351,597,3717,"$85,000 to <$141,000","Urban"
"2289",36081076901,"New York",NA,3582,2056,130,1,809,0,222,364,548,3034,"$52,000 to <$85,000","Urban"
"2290",36081076902,"New York",NA,1145,527,66,12,299,0,106,135,244,901,"$52,000 to <$85,000","Urban"
"2291",36081077500,"New York",NA,1938,1098,113,12,305,0,217,193,382,1556,"$85,000 to <$141,000","Urban"
"2292",36081077905,"New York",NA,2243,811,310,22,685,0,191,224,430,1813,"$85,000 to <$141,000","Urban"
"2293",36081077907,"New York",NA,2356,1542,201,6,207,0,191,209,329,2027,"$27,000 to <$52,000","Urban"
"2294",36081077908,"New York",NA,2898,721,577,18,875,1,387,319,647,2251,"$27,000 to <$52,000","Urban"
"2295",36081079701,"New York",NA,6274,396,252,10,5158,0,218,240,397,5877,"$27,000 to <$52,000","Urban"
"2296",36081080301,"New York",NA,3890,487,54,29,2650,0,446,224,731,3159,"$52,000 to <$85,000","Urban"
"2297",36081081800,"New York",NA,3077,167,968,111,774,4,574,479,534,2543,"$52,000 to <$85,000","Urban"
"2298",36081084500,"New York",NA,4642,344,430,26,3106,3,477,256,799,3843,"$27,000 to <$52,000","Urban"
"2299",36081084601,"New York",NA,2516,387,290,104,680,0,607,448,556,1960,"$85,000 to <$141,000","Urban"
"2300",36081084901,"New York",NA,2542,96,82,5,2056,0,189,114,354,2188,"$27,000 to <$52,000",NA
"2301",36081085300,"New York",NA,4722,201,55,4,4158,0,180,124,323,4399,"$27,000 to <$52,000","Urban"
"2302",36081085500,"New York",NA,5854,505,145,33,4258,0,596,317,1037,4817,"$27,000 to <$52,000","Urban"
"2303",36081085700,"New York",NA,4910,318,98,13,3650,0,494,337,885,4025,"$27,000 to <$52,000","Urban"
"2304",36081086100,"New York",NA,2102,178,22,4,1721,0,137,40,199,1903,"$27,000 to <$52,000","Urban"
"2305",36081086500,"New York",NA,4672,570,98,9,3584,0,218,193,431,4241,"$27,000 to <$52,000","Urban"
"2306",36081087100,"New York",NA,5500,415,495,37,3895,6,386,266,749,4751,"$27,000 to <$52,000","Urban"
"2307",36081088902,"New York",NA,5955,573,346,22,4183,3,579,249,942,5013,"$27,000 to <$52,000",NA
"2308",36081093800,"New York",NA,3877,2526,610,26,83,6,378,248,710,3167,"$52,000 to <$85,000","Urban"
"2309",36081094201,"New York",NA,2985,979,1015,15,168,1,422,385,818,2167,"$52,000 to <$85,000","Urban"
"2310",36081097204,"New York",NA,3143,364,1968,14,72,2,440,283,742,2401,"$52,000 to <$85,000","Urban"
"2311",36081099802,"New York",NA,4609,1289,2163,33,203,6,528,387,859,3750,"$27,000 to <$52,000","Urban"
"2312",36081101003,"New York",NA,2732,728,1021,20,36,2,674,251,925,1807,NA,NA
"2313",36081109900,"New York",NA,2840,1161,40,2,1280,3,184,170,387,2453,"$52,000 to <$85,000","Urban"
"2314",36081112900,"New York",NA,1869,990,31,1,647,0,68,132,204,1665,"$85,000 to <$141,000","Urban"
"2315",36081114700,"New York",NA,1501,689,7,0,649,0,49,107,156,1345,"$52,000 to <$85,000","Urban"
"2316",36081115500,"New York",NA,1709,367,36,8,893,1,287,117,433,1276,"$52,000 to <$85,000","Urban"
"2317",36081116100,"New York",NA,3989,331,152,12,3026,0,289,179,502,3487,"$27,000 to <$52,000","Urban"
"2318",36081116302,"New York",NA,2909,210,80,21,2109,0,357,132,521,2388,"$27,000 to <$52,000",NA
"2319",36081118100,"New York",NA,1689,599,37,6,849,0,129,69,222,1467,"$52,000 to <$85,000","Urban"
"2320",36081118500,"New York",NA,1928,269,26,18,1158,0,336,121,526,1402,"$27,000 to <$52,000","Urban"
"2321",36081118700,"New York",NA,2186,237,57,9,1499,0,263,121,432,1754,"$27,000 to <$52,000","Urban"
"2322",36081119300,"New York",NA,1951,393,32,4,1199,0,212,111,350,1601,"$27,000 to <$52,000","Urban"
"2323",36081119900,"New York",NA,1467,237,7,4,1013,2,97,107,205,1262,"$85,000 to <$141,000","Urban"
"2324",36081120500,"New York",NA,2644,147,35,0,2249,1,111,101,195,2449,"<$27,000","Urban"
"2325",36081124100,"New York",NA,3229,1018,225,5,1542,0,212,227,405,2824,"$52,000 to <$85,000","Urban"
"2326",36081134701,"New York",NA,4459,825,626,14,2466,0,289,239,556,3903,"$52,000 to <$85,000",NA
"2327",36081145101,"New York",NA,1210,501,9,1,556,0,75,68,147,1063,"$52,000 to <$85,000","Urban"
"2328",36081145900,"New York",NA,2388,924,17,5,1108,0,176,158,367,2021,"$85,000 to <$141,000","Urban"
"2329",36081157102,"New York",NA,1718,324,71,13,1057,0,140,113,198,1520,"$85,000 to <$141,000","Urban"
"2330",36081990100,"New York",NA,0,0,0,0,0,0,0,0,0,0,NA,"Rural"
"2331",36083040500,"New York",NA,1514,829,445,9,42,0,75,114,164,1350,"$27,000 to <$52,000","Urban"
"2332",36083040800,"New York",NA,1530,1146,197,1,33,0,48,105,101,1429,"$52,000 to <$85,000","Urban"
"2333",36085000300,"New York",NA,1955,964,295,16,313,1,199,167,394,1561,"$52,000 to <$85,000","Urban"
"2334",36085000900,"New York",NA,1680,392,628,20,146,0,279,215,551,1129,"$52,000 to <$85,000","Urban"
"2335",36085002700,"New York",NA,1634,415,540,29,83,1,412,154,628,1006,"$27,000 to <$52,000","Urban"
"2336",36085004003,"New York",NA,3316,137,2275,30,127,1,499,247,783,2533,"<$27,000",NA
"2337",36085004004,"New York",NA,2136,378,557,9,658,0,344,190,603,1533,"$52,000 to <$85,000",NA
"2338",36085005902,"New York",NA,0,0,0,0,0,0,0,0,0,0,NA,NA
"2339",36085007500,"New York",NA,3245,1343,690,43,273,1,630,265,1075,2170,"$52,000 to <$85,000","Urban"
"2340",36085013301,"New York",NA,1047,133,543,18,36,2,187,128,379,668,"<$27,000","Urban"
"2341",36085017300,"New York",NA,1977,745,424,8,474,6,146,174,371,1606,"$27,000 to <$52,000","Urban"
"2342",36085019700,"New York",NA,1548,1234,42,4,123,0,71,74,150,1398,"$52,000 to <$85,000","Urban"
"2343",36085021300,"New York",NA,4307,1366,750,157,229,1,1247,557,2079,2228,"$52,000 to <$85,000","Urban"
"2344",36087012109,"New York",NA,1636,1507,35,4,1,1,46,42,63,1573,"$27,000 to <$52,000",NA
"2345",36087012403,"New York",NA,1752,137,489,13,63,1,764,285,1137,615,NA,NA
"2346",36093021002,"New York",NA,1758,562,720,24,47,8,204,193,374,1384,"<$27,000","Urban"
"2347",36103990100,"New York",NA,0,0,0,0,0,0,0,0,0,0,NA,"Rural"
"2348",36109000201,"New York",NA,3225,1428,68,6,1311,2,90,320,267,2958,NA,NA
"2349",36111952000,"New York",NA,2090,1023,293,41,92,0,350,291,640,1450,"$27,000 to <$52,000","Urban"
"2350",36113070200,"New York",NA,1450,1254,46,4,30,0,10,106,61,1389,"$27,000 to <$52,000","Urban"
"2351",36119000103,"New York",NA,4260,517,1633,102,142,6,1304,556,2182,2078,"$27,000 to <$52,000","Urban"
"2352",36119000205,"New York",NA,2960,347,651,100,150,2,1219,491,2007,953,"$27,000 to <$52,000",NA
"2353",36119000403,"New York",NA,2840,197,1602,12,50,0,648,331,1104,1736,"$52,000 to <$85,000",NA
"2354",36119000601,"New York",NA,2078,435,544,45,34,2,701,317,1183,895,"<$27,000",NA
"2355",36119001000,"New York",NA,1281,229,486,24,66,2,327,147,561,720,"$27,000 to <$52,000","Urban"
"2356",36119001101,"New York",NA,2519,309,464,63,42,1,1322,318,1860,659,"$27,000 to <$52,000","Urban"
"2357",36119001304,"New York",NA,2670,320,505,40,151,0,1224,430,1787,883,"$27,000 to <$52,000",NA
"2358",36119001402,"New York",NA,1634,1093,81,4,143,0,176,137,322,1312,"$85,000 to <$141,000","Urban"
"2359",36119001800,"New York",NA,1398,204,667,6,80,2,279,160,484,914,"$85,000 to <$141,000","Urban"
"2360",36119002106,"New York",NA,1991,403,651,13,435,0,293,196,521,1470,"$52,000 to <$85,000","Urban"
"2361",36119002203,"New York",NA,1519,923,155,4,122,0,163,152,341,1178,"$52,000 to <$85,000","Urban"
"2362",36119002401,"New York",NA,1595,903,226,4,99,0,194,169,382,1213,"$85,000 to <$141,000","Urban"
"2363",36119002800,"New York",NA,2099,31,1787,14,43,0,108,116,173,1926,"$52,000 to <$85,000","Urban"
"2364",36119003000,"New York",NA,2486,68,1960,8,61,2,209,178,292,2194,"$52,000 to <$85,000","Urban"
"2365",36119003100,"New York",NA,2454,109,1999,19,39,0,170,118,266,2188,"$27,000 to <$52,000","Urban"
"2366",36119003400,"New York",NA,3923,155,3158,5,26,2,309,268,515,3408,"$52,000 to <$85,000","Urban"
"2367",36119003900,"New York",NA,3159,1233,916,33,75,0,417,485,656,2503,"$52,000 to <$85,000","Urban"
"2368",36119004002,"New York",NA,2404,379,1095,24,37,0,506,363,620,1784,"$52,000 to <$85,000",NA
"2369",36119005901,"New York",NA,4238,1319,1131,61,255,2,932,538,1644,2594,"$52,000 to <$85,000","Urban"
"2370",36119006302,"New York",NA,2434,561,545,47,174,5,787,315,1292,1142,NA,NA
"2371",36119008802,"New York",NA,2349,1175,321,16,341,1,206,289,532,1817,"$85,000 to <$141,000",NA
"2372",36119013401,"New York",NA,2609,1165,395,13,270,0,461,305,836,1773,"$52,000 to <$85,000",NA
"2373",36119014300,"New York",NA,3198,697,762,43,80,0,1227,389,1859,1339,"$27,000 to <$52,000","Urban"
"2374",36119982000,"New York",NA,1362,266,930,12,13,0,137,4,371,991,NA,"Urban"
"2375",36121970201,"New York",NA,2090,646,1269,31,12,0,132,0,377,1713,NA,NA
"2376",37031990200,"North Carolina",NA,0,0,0,0,0,0,0,0,0,0,NA,"Rural"
"2377",37119000103,"North Carolina",NA,1936,1313,372,2,101,1,35,112,120,1816,"$85,000 to <$141,000",NA
"2378",37119000301,"North Carolina",NA,1196,898,94,3,102,0,25,74,85,1111,"$85,000 to <$141,000",NA
"2379",37141990100,"North Carolina",NA,0,0,0,0,0,0,0,0,0,0,NA,"Rural"
"2380",38017000903,"North Dakota",NA,2993,2294,400,45,53,0,38,163,127,2866,"$27,000 to <$52,000","Urban"
"2381",39035101101,"Ohio",NA,1420,607,570,11,50,2,75,105,156,1264,"$27,000 to <$52,000","Urban"
"2382",39035102300,"Ohio",NA,1629,677,352,21,18,0,351,210,560,1069,"$27,000 to <$52,000","Urban"
"2383",39035102800,"Ohio",NA,1233,506,291,9,18,3,237,169,505,728,"$27,000 to <$52,000","Urban"
"2384",39035112100,"Ohio",NA,1330,84,1126,7,0,0,45,68,90,1240,"<$27,000","Urban"
"2385",39035115400,"Ohio",NA,1462,583,718,10,1,0,77,73,114,1348,"$27,000 to <$52,000","Urban"
"2386",39035119502,"Ohio",NA,1600,285,1182,1,30,0,24,78,41,1559,"<$27,000","Urban"
"2387",39035120801,"Ohio",NA,1578,22,1483,2,1,0,8,62,21,1557,"<$27,000","Urban"
"2388",39035140600,"Ohio",NA,877,435,353,1,25,0,8,55,33,844,"$52,000 to <$85,000","Urban"
"2389",39035154100,"Ohio",NA,1669,668,887,1,13,0,34,66,56,1613,"$27,000 to <$52,000","Urban"
"2390",39035160300,"Ohio",NA,1519,1388,16,3,13,3,10,86,48,1471,"$52,000 to <$85,000","Urban"
"2391",39035160603,"Ohio",NA,1580,1186,240,2,30,0,42,80,89,1491,"$27,000 to <$52,000",NA
"2392",39035160604,"Ohio",NA,3267,2690,193,8,160,1,58,157,160,3107,"$27,000 to <$52,000",NA
"2393",39035161200,"Ohio",NA,2351,2083,83,3,45,0,19,118,84,2267,"$52,000 to <$85,000","Urban"
"2394",39035183402,"Ohio",NA,1216,207,928,3,20,0,11,47,26,1190,"$52,000 to <$85,000","Urban"
"2395",39035990000,"Ohio",NA,0,0,0,0,0,0,0,0,0,0,NA,"Rural"
"2396",39049001302,"Ohio",NA,2917,2451,138,1,138,3,31,155,150,2767,"<$27,000",NA
"2397",39049001810,"Ohio",NA,4155,2910,278,5,578,2,85,297,272,3883,"<$27,000","Urban"
"2398",39049005420,"Ohio",NA,1509,276,1105,13,8,1,31,75,39,1470,"$27,000 to <$52,000","Urban"
"2399",39061000900,"Ohio",NA,1413,785,529,4,25,0,16,54,37,1376,"$52,000 to <$85,000","Urban"
"2400",39061001100,"Ohio",NA,857,549,265,3,15,0,0,25,9,848,"$52,000 to <$85,000","Urban"
"2401",39061001700,"Ohio",NA,904,340,472,0,21,0,13,58,29,875,"$52,000 to <$85,000","Urban"
"2402",39093990200,"Ohio",NA,0,0,0,0,0,0,0,0,0,0,NA,"Rural"
"2403",39095001001,"Ohio",NA,1002,313,602,5,4,0,26,52,82,920,"$27,000 to <$52,000",NA
"2404",39095004200,"Ohio",NA,1038,558,231,9,3,1,131,105,258,780,"$27,000 to <$52,000","Urban"
"2405",39095007901,"Ohio",NA,1668,1532,29,5,9,0,17,76,77,1591,"$52,000 to <$85,000","Urban"
"2406",39095990000,"Ohio",NA,0,0,0,0,0,0,0,0,0,0,NA,"Rural"
"2407",39099811800,"Ohio",NA,1238,1010,116,3,30,1,18,60,48,1190,"$52,000 to <$85,000","Urban"
"2408",39153504400,"Ohio",NA,902,389,428,0,16,1,27,41,37,865,"$27,000 to <$52,000","Urban"
"2409",39153505300,"Ohio",NA,976,364,502,10,21,0,20,59,40,936,"<$27,000","Urban"
"2410",40109107103,"Oklahoma",NA,1353,513,96,76,8,0,431,229,721,632,"$27,000 to <$52,000","Urban"
"2411",40109980002,"Oklahoma",NA,0,0,0,0,0,0,0,0,0,0,NA,NA
"2412",40109980003,"Oklahoma",NA,0,0,0,0,0,0,0,0,0,0,NA,NA
"2413",40109980004,"Oklahoma",NA,10,9,0,0,0,0,0,1,2,8,NA,NA
"2414",40119010502,"Oklahoma",NA,758,493,36,33,99,0,25,72,58,700,"<$27,000",NA
"2415",41007990000,"Oregon",NA,0,0,0,0,0,0,0,0,0,0,NA,"Rural"
"2416",41011990101,"Oregon",NA,0,0,0,0,0,0,0,0,0,0,NA,"Rural"
"2417",41015990101,"Oregon",NA,0,0,0,0,0,0,0,0,0,0,NA,"Rural"
"2418",41019990000,"Oregon",NA,0,0,0,0,0,0,0,0,0,0,NA,"Rural"
"2419",41039004502,"Oregon",NA,2906,2304,81,43,54,10,142,272,308,2598,"$27,000 to <$52,000","Urban"
"2420",41039990000,"Oregon",NA,0,0,0,0,0,0,0,0,0,0,NA,"Rural"
"2421",41041990100,"Oregon",NA,0,0,0,0,0,0,0,0,0,0,NA,"Rural"
"2422",41047002101,"Oregon",NA,1928,1594,24,17,41,9,67,176,217,1711,"$27,000 to <$52,000","Urban"
"2423",41051004901,"Oregon",NA,2970,2185,70,13,373,4,69,256,231,2739,"$52,000 to <$85,000",NA
"2424",41051005001,"Oregon",NA,3334,2487,104,19,332,3,88,301,279,3055,"$85,000 to <$141,000",NA
"2425",41051005101,"Oregon",NA,3885,2857,186,34,343,5,92,368,306,3579,"$85,000 to <$141,000",NA
"2426",41051005103,"Oregon",NA,3813,2695,293,121,88,22,163,431,452,3361,"<$27,000",NA
"2427",41051005601,"Oregon",NA,2777,1922,95,23,384,2,67,284,190,2587,"$27,000 to <$52,000",NA
"2428",41051005702,"Oregon",NA,3585,2563,102,33,464,13,79,331,246,3339,"$85,000 to <$141,000",NA
"2429",41057990100,"Oregon",NA,0,0,0,0,0,0,0,0,0,0,NA,"Rural"
"2430",41067032611,"Oregon",NA,2576,1298,101,16,847,5,112,197,243,2333,"$85,000 to <$141,000",NA
"2431",42003010301,"Pennsylvania",NA,1800,559,1200,3,6,0,26,6,47,1753,NA,NA
"2432",42003040600,"Pennsylvania",NA,1961,1536,94,2,222,1,25,81,69,1892,"$27,000 to <$52,000","Urban"
"2433",42003070300,"Pennsylvania",NA,2079,1503,104,0,326,0,35,111,108,1971,"$52,000 to <$85,000","Urban"
"2434",42003070800,"Pennsylvania",NA,2608,1637,89,3,706,0,29,144,133,2475,"$52,000 to <$85,000","Urban"
"2435",42003080200,"Pennsylvania",NA,1494,1311,45,0,45,1,18,74,37,1457,"$27,000 to <$52,000","Urban"
"2436",42003080700,"Pennsylvania",NA,1793,1118,174,10,318,0,51,122,129,1664,"$27,000 to <$52,000","Urban"
"2437",42003459202,"Pennsylvania",NA,634,592,12,0,10,0,0,20,8,626,"$52,000 to <$85,000","Urban"
"2438",42011000800,"Pennsylvania",NA,3057,754,252,89,30,5,1410,517,2363,694,"$27,000 to <$52,000","Urban"
"2439",42011001200,"Pennsylvania",NA,1321,265,205,20,7,0,551,273,1005,316,"$52,000 to <$85,000","Urban"
"2440",42011001600,"Pennsylvania",NA,1926,645,161,48,9,2,724,337,1332,594,"$27,000 to <$52,000","Urban"
"2441",42011001900,"Pennsylvania",NA,2059,690,300,26,33,1,661,348,1256,803,"<$27,000","Urban"
"2442",42027012500,"Pennsylvania",NA,4002,3207,109,0,350,0,88,248,282,3720,"<$27,000","Urban"
"2443",42029980000,"Pennsylvania",NA,3681,2879,438,5,74,0,63,222,232,3449,NA,NA
"2444",42043020400,"Pennsylvania",NA,1496,1082,231,2,37,2,67,75,112,1384,"$27,000 to <$52,000","Urban"
"2445",42043021200,"Pennsylvania",NA,1761,296,995,12,19,0,292,147,480,1281,"$27,000 to <$52,000","Urban"
"2446",42045401101,"Pennsylvania",NA,2281,1593,434,2,98,0,45,109,105,2176,"$52,000 to <$85,000","Urban"
"2447",42049000902,"Pennsylvania",NA,2397,1766,338,10,85,0,73,125,119,2278,"<$27,000",NA
"2448",42049990000,"Pennsylvania",NA,0,0,0,0,0,0,0,0,0,0,NA,"Rural"
"2449",42069102200,"Pennsylvania",NA,1881,1527,104,5,22,0,118,105,216,1665,"$52,000 to <$85,000","Urban"
"2450",42077001000,"Pennsylvania",NA,2238,559,379,33,9,1,880,377,1609,629,"$27,000 to <$52,000","Urban"
